#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=8.0000e-01, Kontaktmaterialdicke=3.0000e+01
22.102955679764456	7.243396280428212e-06	Ag
25.19196900066341	6.720951617099855e-06	Sn
4.507980015896446	7.1236552285850066e-06	Ti
23.10792994876348	6.974718357258636e-06	Cd
8.041215748748293	7.246119686115104e-06	Cu
4.949304535637149	6.990160774705429e-06	V
15.746151182987512	8.53916569043377e-06	Zr
8.631189867640346	7.372531159621511e-06	Zn
9.876462210974347	7.415288620117404e-06	Ge
1.487	5.203250107947007e-06	Al
1.739334980440601	5.824024966349268e-06	Si
10.82794806552806	7.2729374987459435e-06	Bi_L
3.1323908092068327	7.5932005702114285e-06	Cd_L
3.443187787468415	8.424371599454052e-06	Sn_L
10.540562082673976	7.335938598881057e-06	Pb_L
8.139111104249773	7.408414650668308e-06	Ta_L
2.9833908176471926	8.454817843654108e-06	Ag_L
#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=8.0000e-01, Kontaktmaterialdicke=4.0000e+01
22.102955679764456	7.251827128845256e-06	Ag
25.19196900066341	6.726514057783317e-06	Sn
4.507980015896446	7.249171282501973e-06	Ti
23.10792994876348	6.981948880579938e-06	Cd
8.041215748748293	7.275194527593179e-06	Cu
4.949304535637149	7.086983066210313e-06	V
15.746151182987512	8.563089233968077e-06	Zr
8.631189867640346	7.3972613201574395e-06	Zn
9.876462210974347	7.432996888962048e-06	Ge
1.487	5.436563428417051e-06	Al
1.739334980440601	6.004516233759982e-06	Si
10.82794806552806	7.286724836055672e-06	Bi_L
3.1323908092068327	7.874430945346705e-06	Cd_L
3.443187787468415	8.72303719617959e-06	Sn_L
10.540562082673976	7.350815645291897e-06	Pb_L
8.139111104249773	7.4372435090510506e-06	Ta_L
2.9833908176471926	8.810549461351547e-06	Ag_L
#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=8.0000e-01, Kontaktmaterialdicke=5.0000e+01
22.102955679764456	7.2602677892977614e-06	Ag
25.19196900066341	6.7320811015076745e-06	Sn
4.507980015896446	7.3768988749816404e-06	Ti
23.10792994876348	6.98918689882334e-06	Cd
8.041215748748293	7.304386029974913e-06	Cu
4.949304535637149	7.185146459899367e-06	V
15.746151182987512	8.587079799438797e-06	Zr
8.631189867640346	7.42207443383305e-06	Zn
9.876462210974347	7.450747445896394e-06	Ge
1.487	5.680338499596638e-06	Al
1.739334980440601	6.190601069981065e-06	Si
10.82794806552806	7.300538308551614e-06	Bi_L
3.1323908092068327	8.166077263275136e-06	Cd_L
3.443187787468415	9.032291219267e-06	Sn_L
10.540562082673976	7.3657228602120386e-06	Pb_L
8.139111104249773	7.466184547723083e-06	Ta_L
2.9833908176471926	9.18124824508719e-06	Ag_L
#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=9.5000e-01, Kontaktmaterialdicke=3.0000e+01
22.102955679764456	7.243396280428212e-06	Ag
25.19196900066341	6.720951617099855e-06	Sn
4.507980015896446	7.075110828671137e-06	Ti
23.10792994876348	6.974718357258636e-06	Cd
8.041215748748293	7.1142788309038395e-06	Cu
4.949304535637149	6.935529132721373e-06	V
15.746151182987512	8.094707701303066e-06	Zr
8.631189867640346	7.222336098804089e-06	Zn
9.876462210974347	7.227178050089684e-06	Ge
1.487	4.761435108122063e-06	Al
1.739334980440601	5.357647123855309e-06	Si
10.82794806552806	7.033974494006883e-06	Bi_L
3.1323908092068327	7.565357642788249e-06	Cd_L
3.443187787468415	8.38929759879547e-06	Sn_L
10.540562082673976	7.107602850321388e-06	Pb_L
8.139111104249773	7.271887345905571e-06	Ta_L
2.9833908176471926	8.417027115714392e-06	Ag_L
#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=9.5000e-01, Kontaktmaterialdicke=4.0000e+01
22.102955679764456	7.251827128845256e-06	Ag
25.19196900066341	6.726514057783317e-06	Sn
4.507980015896446	7.199771548053791e-06	Ti
23.10792994876348	6.981948880579938e-06	Cd
8.041215748748293	7.142824663777315e-06	Cu
4.949304535637149	7.031594707827716e-06	V
15.746151182987512	8.117386042999954e-06	Zr
8.631189867640346	7.246562449353104e-06	Zn
9.876462210974347	7.244437095985416e-06	Ge
1.487	4.974937479184699e-06	Al
1.739334980440601	5.523684963987385e-06	Si
10.82794806552806	7.047308827583471e-06	Bi_L
3.1323908092068327	7.845556794998224e-06	Cd_L
3.443187787468415	8.686719730823508e-06	Sn_L
10.540562082673976	7.12201683825544e-06	Pb_L
8.139111104249773	7.300184923842236e-06	Ta_L
2.9833908176471926	8.7711687095262e-06	Ag_L
#Einstellung: sigma=8.0000e-01, Totschicht=0.0000e+00, charzucont_L=2.0000e-01, charzucont=9.5000e-01, Kontaktmaterialdicke=5.0000e+01
22.102955679764456	7.2602677892977614e-06	Ag
25.19196900066341	6.7320811015076745e-06	Sn
4.507980015896446	7.3266287353579045e-06	Ti
23.10792994876348	6.98918689882334e-06	Cd
8.041215748748293	7.171485034937699e-06	Cu
4.949304535637149	7.128990903692599e-06	V
15.746151182987512	8.140127918201825e-06	Zr
8.631189867640346	7.27087006309332e-06	Zn
9.876462210974347	7.261737357205891e-06	Ge
1.487	5.198013279563132e-06	Al
1.739334980440601	5.69486844968744e-06	Si
10.82794806552806	7.060668437634274e-06	Bi_L
3.1323908092068327	8.136133696521662e-06	Cd_L
