#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=2.5000e+01
22.102955679764456	3.494846537187751e-05	Ag
1.487	3.277783473853032e-05	Al
23.10792994876348	3.602280193376874e-05	Cd
8.041215748748293	3.066926995127673e-05	Cu
1.739334980440601	3.9921527943282156e-05	Si
4.507980015896446	3.138497237095858e-05	Ti
4.949304535637149	3.0362558121929154e-05	V
8.631189867640346	3.199769501310485e-05	Zn
15.746151182987512	4.20190239698377e-05	Zr
2.9833908176471926	3.855179819072445e-05	Ag_L
10.82794806552806	3.348921817396056e-05	Bi_L
3.1323908092068327	2.976004627227818e-05	Cd_L
10.540562082673976	3.160893982080436e-05	Pb_L
3.443187787468415	3.8907844316216855e-05	Sn_L
8.139111104249773	3.2060871252456595e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=2.7500e+01
22.102955679764456	3.483424974074231e-05	Ag
1.487	3.050290259664046e-05	Al
23.10792994876348	3.59227698829029e-05	Cd
8.041215748748293	3.0374376564497033e-05	Cu
1.739334980440601	3.719158055748894e-05	Si
4.507980015896446	3.0375848494858104e-05	Ti
4.949304535637149	2.9521737973486245e-05	V
8.631189867640346	3.173864949897834e-05	Zn
15.746151182987512	4.190230419722605e-05	Zr
2.9833908176471926	3.650912036415596e-05	Ag_L
10.82794806552806	3.3356566699761875e-05	Bi_L
3.1323908092068327	2.8250825197041533e-05	Cd_L
10.540562082673976	3.147551599727993e-05	Pb_L
3.443187787468415	3.7095975683386944e-05	Sn_L
8.139111104249773	3.179392331843108e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=3.0000e+01
22.102955679764456	3.473783653258779e-05	Ag
1.487	2.8612864712943258e-05	Al
23.10792994876348	3.5838315394615384e-05	Cd
8.041215748748293	3.0125181241633914e-05	Cu
1.739334980440601	3.492060049449804e-05	Si
4.507980015896446	2.9515067612260105e-05	Ti
4.949304535637149	2.8806542143149548e-05	V
8.631189867640346	3.151982529078678e-05	Zn
15.746151182987512	4.180369816880716e-05	Zr
2.9833908176471926	3.474973514859325e-05	Ag_L
10.82794806552806	3.32445907970058e-05	Bi_L
3.1323908092068327	2.695345558415438e-05	Cd_L
10.540562082673976	3.1362890726405146e-05	Pb_L
3.443187787468415	3.554182361059714e-05	Sn_L
8.139111104249773	3.156855274244841e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=3.2500e+01
22.102955679764456	3.465507268808903e-05	Ag
1.487	2.70141180948977e-05	Al
23.10792994876348	3.5765806851500896e-05	Cd
8.041215748748293	2.9911076518012164e-05	Cu
1.739334980440601	3.299749762085208e-05	Si
4.507980015896446	2.8769597264166972e-05	Ti
4.949304535637149	2.8188685017848183e-05	V
8.631189867640346	3.133187042647128e-05	Zn
15.746151182987512	4.171899385723588e-05	Zr
2.9833908176471926	3.321145374270088e-05	Ag_L
10.82794806552806	3.3148467351676966e-05	Bi_L
3.1323908092068327	2.58214034356648e-05	Cd_L
10.540562082673976	3.1266211827537656e-05	Pb_L
3.443187787468415	3.418884227484726e-05	Sn_L
8.139111104249773	3.137507016397402e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=3.5000e+01
22.102955679764456	3.458299539155949e-05	Ag
1.487	2.5640585264910532e-05	Al
23.10792994876348	3.5702652786838085e-05	Cd
8.041215748748293	2.9724479407551138e-05	Cu
1.739334980440601	3.134371815565084e-05	Si
4.507980015896446	2.811546654115448e-05	Ti
4.949304535637149	2.764771129314355e-05	V
8.631189867640346	3.1168104051818496e-05	Zn
15.746151182987512	4.1645182669852516e-05	Zr
2.9833908176471926	3.184912667221293e-05	Ag_L
10.82794806552806	3.306475544635441e-05	Bi_L
3.1323908092068327	2.4820865726742304e-05	Cd_L
10.540562082673976	3.1182017737341774e-05	Pb_L
3.443187787468415	3.2995903992412616e-05	Sn_L
8.139111104249773	3.1206559659249214e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=3.7500e+01
22.102955679764456	3.451943334937657e-05	Ag
1.487	2.4444391629175156e-05	Al
23.10792994876348	3.5646953637984475e-05	Cd
8.041215748748293	2.9559823296343642e-05	Cu
1.739334980440601	2.9902261860057532e-05	Si
4.507980015896446	2.7534845308404116e-05	Ti
4.949304535637149	2.716845537317557e-05	V
8.631189867640346	3.102362459856971e-05	Zn
15.746151182987512	4.158005742920013e-05	Zr
2.9833908176471926	3.0629115909411695e-05	Ag_L
10.82794806552806	3.299093336854286e-05	Bi_L
3.1323908092068327	2.3926647616186973e-05	Cd_L
10.540562082673976	3.1107771674008424e-05	Pb_L
3.443187787468415	3.193232512414417e-05	Sn_L
8.139111104249773	3.105795096701602e-05	Ta_L
#Einstellung: Emax=3.8000e+01, charzucont=4.0000e-01, sigma=1.0114e+00, Einfallswinkelalpha=4.0000e+01
22.102955679764456	3.446275821566104e-05	Ag
1.487	2.3390056119190646e-05	Al
23.10792994876348	3.5597284572128514e-05	Cd
8.041215748748293	2.941292759013288e-05	Cu
1.739334980440601	2.863082644783058e-05	Si
4.507980015896446	2.701418645346478e-05	Ti
4.949304535637149	2.673942964770041e-05	V
8.631189867640346	3.089475269519747e-05	Zn
15.746151182987512	4.1521961352396585e-05	Zr
